Q;pipeline;cpu_cost;io_cost;mem_cost;dop_pl;power;time;energy;governor;frequency;db_name;dop_q;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q34;PL2;1502598.63;3972834.0;147696.0;4.0;47.091750000000005;6.65582;313.43421148500005;userspace;2300000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q34;PL3;299982.18;523192.0;52672.0;4.0;50.622;1.919383;97.16300622600001;userspace;2300000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q34;PL1;0.45;2878782.0;116880.0;0.0;31.7;0.195215;6.1883155;userspace;1900000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q34;PL2;1502598.63;3971708.0;148496.0;4.0;45.80957142857143;6.684089;306.1952524804286;userspace;1900000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q34;PL3;299982.18;522700.0;52992.0;4.0;47.03933333333333;2.202288;103.59415932799999;userspace;1900000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q34;PL1;0.45;2876490.0;117520.0;0.0;34.806;0.241893;8.419327758;userspace;1500000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q34;PL2;1502598.63;3969256.0;149296.0;4.0;42.16388888888889;8.258706;348.21916215000005;userspace;1500000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q34;PL3;299982.18;521572.0;53312.0;4.0;41.839999999999996;2.696305;112.8134012;userspace;1500000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q34;PL1;0.45;2875706.0;118160.0;0.0;28.412;0.297347;8.448222964;userspace;1200000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q34;PL2;1502598.63;3968312.0;150096.0;4.0;40.355199999999996;8.839804;356.7320583808;userspace;1200000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q34;PL3;299982.18;521180.0;53632.0;4.0;40.822;3.237584;132.16465404800002;userspace;1200000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q34;PL1;0.45;2875652.0;118800.0;0.0;30.417;0.36176;11.003653920000001;userspace;800000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q34;PL2;1502598.63;3968098.0;150896.0;4.0;38.46091666666667;11.628724;447.2513847036667;userspace;800000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q34;PL3;299982.18;521160.0;53952.0;4.0;38.345800000000004;4.358819;167.14240161020004;userspace;800000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL1;0.01;1092286;32256;0.0;28.549;1e-06;2.8548999999999997e-05;userspace;3400000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL2;1537244.6800000002;3276858.0;96768.0;0.0;46.347;10.58391;490.53247677;userspace;3400000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL1;0.01;1092254;32288;0.0;34.2275;1e-06;3.42275e-05;userspace;3000000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL2;1537244.6800000002;3276762.0;96864.0;0.0;43.818;11.697546;512.563070628;userspace;3000000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL1;0.01;1092222;32320;0.0;35.4555;1e-06;3.54555e-05;userspace;2700000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL2;1537244.6800000002;3276666.0;96960.0;0.0;40.734307692307695;12.969608;528.3080029206154;userspace;2700000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL1;0.01;1092190;32352;0.0;28.4025;1e-06;2.8402499999999998e-05;userspace;2300000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL2;1537244.6800000002;3276570.0;97056.0;0.0;38.6154375;15.036054;580.623803483625;userspace;2300000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL1;0.01;1092158;32384;0.0;33.167500000000004;2e-06;6.633500000000001e-05;userspace;1900000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL2;1537244.6800000002;3276474.0;97152.0;0.0;37.59088888888889;17.925351;673.8298777353333;userspace;1900000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL1;0.01;1092094;32448;0.0;31.826500000000003;2e-06;6.365300000000001e-05;userspace;1200000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL2;1537244.6800000002;3276282.0;97344.0;0.0;35.41888461538461;25.7103;910.630149126923;userspace;1200000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL1;0.01;1092062;32480;0.0;30.6545;2e-06;6.130899999999999e-05;userspace;800000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL2;1537244.6800000002;3276186.0;97440.0;0.0;35.17718518518519;26.603977;935.8530255914075;userspace;800000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL1;167.52;3276090.0;97878.0;0.0;42.340999999999994;0.00695;0.29426994999999995;userspace;3400000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL2;1537226.0699999998;2184060.0;65138.0;2.0;55.607;6.802219;378.250991933;userspace;3400000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL1;167.52;3275514.0;98454.0;0.0;32.294;0.007414;0.23942771599999996;userspace;2700000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL2;1537226.0699999998;2183676.0;65522.0;2.0;47.79642857142857;6.600016;315.4571933142857;userspace;2700000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL1;167.52;3275226.0;98742.0;0.0;28.8405;0.008883;0.2561901615;userspace;2300000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL2;1537226.0699999998;2183484.0;65714.0;2.0;43.71471428571429;6.917185;302.3827659364286;userspace;2300000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL1;167.52;3274938.0;99030.0;0.0;31.753500000000003;0.009307;0.2955298245;userspace;1900000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL2;1537226.0699999998;2183292.0;65906.0;2.0;41.960375;7.322257;307.24464956637496;userspace;1900000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL1;167.52;3274650.0;99318.0;0.0;31.604999999999997;0.010469;0.3308727449999999;userspace;1500000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL2;1537226.0699999998;2183100.0;66098.0;2.0;40.22944444444445;8.257913;332.21125226055557;userspace;1500000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL1;167.52;3274362.0;99606.0;0.0;35.0285;0.012503;0.43796133550000005;userspace;1200000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL2;1537226.0699999998;2182908.0;66290.0;2.0;39.873;9.896529;394.60430081699997;userspace;1200000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL1;167.52;3274074.0;99894.0;0.0;32.994;0.015195;0.50134383;userspace;800000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL2;1537226.0699999998;2182716.0;66482.0;2.0;37.67584615384615;12.886302;485.502331644;userspace;800000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL1;167.52;3273786.0;100524.0;0.0;46.260999999999996;0.009584;0.443365424;userspace;3400000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL2;1537226.0699999998;2182524.0;66788.0;4.0;55.12283333333333;5.715434;315.05091580966666;userspace;3400000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL1;167.52;3273306.0;101004.0;0.0;42.4645;0.01353;0.574544685;userspace;3000000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL2;1537226.0699999998;2182204.0;67108.0;4.0;53.016666666666666;5.89093;312.3174721666667;userspace;3000000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL1;167.52;3272826.0;101484.0;0.0;39.6545;0.009233;0.3661299985;userspace;2700000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL2;1537226.0699999998;2181884.0;67428.0;4.0;52.142833333333336;5.776383;301.1969760385;userspace;2700000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL1;167.52;3272346.0;101964.0;0.0;29.779;0.010381;0.309135799;userspace;2300000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL2;1537226.0699999998;2181564.0;67748.0;4.0;46.17366666666666;5.950108;274.73830342266666;userspace;2300000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL1;167.52;3271866.0;102444.0;0.0;37.373;0.014701;0.549420473;userspace;1900000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL2;1537226.0699999998;2181244.0;68068.0;4.0;43.452285714285715;6.562574;285.15884046914283;userspace;1900000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL1;167.52;3271386.0;102924.0;0.0;36.708;0.014357;0.527016756;userspace;1500000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL2;1537226.0699999998;2180924.0;68388.0;4.0;41.197857142857146;6.700652;276.05250386;userspace;1500000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL1;167.52;3270906.0;103404.0;0.0;35.0385;0.01668;0.58444218;userspace;1200000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL2;1537226.0699999998;2180604.0;68708.0;4.0;41.03175;7.682728;315.23577461400004;userspace;1200000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL1;167.52;3270426.0;103884.0;0.0;36.8675;0.022258;0.820596815;userspace;800000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q35;PL2;1537226.0699999998;2180284.0;69028.0;4.0;39.3633;9.976096;392.6920596768;userspace;800000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL1;0.05;2170188;61696;0.0;28.336;2.2e-05;0.000623392;userspace;3400000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL2;2774370.6899999995;5430358.0;157952.0;0.0;44.322105263157894;75.463223;3344.6889133031577;userspace;3400000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL3;374977.72;511197.0;54272.0;0.0;46.716;4.055686;189.465427176;userspace;3400000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL1;0.05;2170124;61760;0.0;28.253999999999998;2.3e-05;0.000649842;userspace;3000000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL2;2774370.6899999995;5430198.0;158112.0;0.0;41.18840697674418;84.675792;3487.6609819741393;userspace;3000000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL3;374977.72;511133.0;54336.0;0.0;43.7366;4.559568;199.4200017888;userspace;3000000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL1;0.05;2170060;61824;0.0;28.207;2.5e-05;0.000705175;userspace;2700000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL2;2774370.6899999995;5430038.0;158272.0;0.0;39.576445652173916;91.095795;3605.247779959076;userspace;2700000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL3;374977.72;511069.0;54400.0;0.0;40.558;5.020243;203.61101559399998;userspace;2700000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL1;0.05;2169996;61888;0.0;32.236;2.8e-05;0.000902608;userspace;2300000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL2;2774370.6899999995;5429878.0;158432.0;0.0;37.815533333333335;104.016476;3933.4385153938665;userspace;2300000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL3;374977.72;511005.0;54464.0;0.0;38.7885;5.863605;227.4404425425;userspace;2300000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL1;0.05;2169932;61952;0.0;31.789;3.3e-05;0.001049037;userspace;1900000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL2;2774370.6899999995;5429718.0;158592.0;0.0;36.21508870967742;123.128985;4459.12711450754;userspace;1900000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL3;374977.72;510941.0;54528.0;0.0;35.881625;7.117557;255.38951119012498;userspace;1900000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL1;0.05;2169868;62016;0.0;28.5405;4.3e-05;0.0012272415000000002;userspace;1500000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL2;2774370.6899999995;5429558.0;158752.0;0.0;34.719783950617284;160.505949;5572.731872068796;userspace;1500000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL3;374977.72;510877.0;54592.0;0.0;35.21222222222222;8.953886;315.2862235844445;userspace;1500000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL1;0.05;2169804;62080;0.0;27.738;4.6e-05;0.001275948;userspace;1200000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL2;2774370.6899999995;5429398.0;158912.0;0.0;34.324005747126435;172.697235;5927.660886652845;userspace;1200000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL3;374977.72;510813.0;54656.0;0.0;34.91672727272727;10.789086;376.71957338399994;userspace;1200000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL1;0.05;2169740;62144;0.0;30.7275;5e-05;0.001536375;userspace;800000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL2;2774370.6899999995;5429238.0;159072.0;0.0;34.25593181818182;175.050349;5996.512820092933;userspace;800000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL3;374977.72;510749.0;54720.0;0.0;34.60963636363636;10.910171;377.5970509750909;userspace;800000;tpch_sf10;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL1;0.52;4354058.0;124516.0;0.0;50.443666666666665;1.497936;75.561384272;userspace;3400000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL2;0.05;2177029;62258;2.0;57.355500000000006;3e-05;0.0017206650000000001;userspace;3400000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL3;1078934.04;5443784.0;159288.0;2.0;55.08291428571429;34.401482;1894.933884307543;userspace;3400000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL4;374977.72;512860.0;54784.0;2.0;48.816;2.154568;105.177391488;userspace;3400000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL1;0.52;4353278.0;125284.0;0.0;35.93;1.3325;47.876725;userspace;2700000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL2;0.05;2176639;62642;2.0;39.7545;3.6e-05;0.0014311620000000001;userspace;2700000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL3;1078934.04;5442812.0;160248.0;2.0;47.90217948717949;38.699686;1853.7993048694873;userspace;2700000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL4;374977.72;512504.0;55168.0;2.0;51.47266666666666;2.252658;115.95031434799998;userspace;2700000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL1;0.52;4352878.0;125668.0;0.0;49.48866666666667;0.964965;47.75483123;userspace;2300000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL2;0.05;2176439;62834;2.0;49.932500000000005;4.3e-05;0.0021470975000000003;userspace;2300000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL3;1078934.04;5442316.0;160728.0;2.0;44.23792857142857;41.396157;1831.2802364976428;userspace;2300000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL4;374977.72;512256.0;55360.0;2.0;40.588;2.471186;100.300497368;userspace;2300000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL1;0.52;4352440.0;126052.0;0.0;31.659666666666666;0.759914;24.058623935333333;userspace;1900000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL2;0.05;2176220;63026;2.0;33.0335;5e-05;0.0016516749999999998;userspace;1900000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL3;1078934.04;5441782.0;161208.0;2.0;42.03118;48.731696;2048.2506862812797;userspace;1900000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL4;374977.72;512068.0;55552.0;2.0;42.727;2.904632;124.10621146399998;userspace;1900000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL1;0.52;4352172.0;126436.0;0.0;32.003;0.929933;29.760645799;userspace;1500000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL2;0.05;2176086;63218;2.0;33.7725;6.3e-05;0.0021276675;userspace;1500000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL3;1078934.04;5441418.0;161688.0;2.0;39.528103448275864;57.13483;2258.431470739655;userspace;1500000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL4;374977.72;511916.0;55744.0;2.0;40.29225;3.430141;138.20809870725;userspace;1500000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL1;0.52;4351890.0;126820.0;0.0;31.9715;1.109462;35.471164333;userspace;1200000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL2;0.05;2175945;63410;2.0;31.9715;7.6e-05;0.002429834;userspace;1200000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL3;1078934.04;5441040.0;162168.0;2.0;38.10111764705882;67.133836;2557.874183534353;userspace;1200000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL4;374977.72;511752.0;55936.0;2.0;38.6764;4.187518;161.9581211752;userspace;1200000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL1;0.52;4351358.0;127204.0;0.0;31.2975;1.188045;37.1828383875;userspace;800000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL2;0.05;2175679;63602;2.0;31.2975;0.000105;0.0032862375;userspace;800000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL3;1078934.04;5440412.0;162648.0;2.0;36.8713375;79.178769;2919.4271146335377;userspace;800000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL4;374977.72;511516.0;56128.0;2.0;36.655166666666666;5.434621;199.20693852516666;userspace;800000;tpch_sf10;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL1;0.84;4354270.0;127688.0;0.0;48.297;0.510519;24.656536142999997;userspace;3400000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL2;0.05;2177135;63844;4.0;58.2515;3.1e-05;0.0018057965;userspace;3400000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL3;824828.45;5443228.0;163184.0;4.0;57.064484848484845;32.293675;1842.821927739394;userspace;3400000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL4;374977.72;511480.0;56320.0;4.0;66.33600000000001;1.624065;107.73397584000003;userspace;3400000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL1;0.84;4353704.0;128328.0;0.0;32.989666666666665;0.575377;18.981495437666666;userspace;3000000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL2;0.05;2176852;64164;4.0;35.319;3.5e-05;0.001236165;userspace;3000000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL3;824828.45;5442502.0;163984.0;4.0;49.788513513513514;36.144233;1799.567633156081;userspace;3000000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL4;374977.72;511124.0;56640.0;4.0;60.9615;1.708106;104.12870391899999;userspace;3000000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL1;0.84;4354832.0;128968.0;0.0;45.64033333333333;0.600319;27.398759266333332;userspace;2700000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL2;0.05;2177416;64484;4.0;54.4565;3.6e-05;0.001960434;userspace;2700000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL3;824828.45;5443470.0;164784.0;4.0;50.440513513513515;35.933903;1812.524519864784;userspace;2700000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL4;374977.72;511728.0;56960.0;4.0;42.33;1.782146;75.43824018;userspace;2700000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL1;0.84;4352328.0;129608.0;0.0;35.266666666666666;0.692548;24.423859466666666;userspace;2300000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL2;0.05;2176164;64804;4.0;37.9255;4.3e-05;0.0016307965;userspace;2300000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL3;824828.45;5440806.0;165584.0;4.0;45.163024390243905;39.386382;1778.8081309094634;userspace;2300000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL4;374977.72;510436.0;57280.0;4.0;51.0135;1.930547;98.4839593845;userspace;2300000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL1;0.84;4352048.0;130248.0;0.0;36.214666666666666;0.843644;30.55228624533333;userspace;1900000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL2;0.05;2176024;65124;4.0;39.783;5.2e-05;0.002068716;userspace;1900000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL3;824828.45;5440366.0;166384.0;4.0;43.01704761904762;41.528779;1786.4454638039047;userspace;1900000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL4;374977.72;510340.0;57600.0;4.0;41.053;2.20063;90.34246338999999;userspace;1900000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL1;0.84;4352886.0;130888.0;0.0;39.006;1.721419;67.145669514;userspace;1500000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL2;0.05;2176443;65444;4.0;39.006;6.9e-05;0.002691414;userspace;1500000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL3;824828.45;5441044.0;167184.0;4.0;41.11512244897959;47.508862;1953.3326785416734;userspace;1500000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL4;374977.72;510804.0;57920.0;4.0;42.887;2.681719;115.010882753;userspace;1500000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL1;0.84;4352128.0;131528.0;0.0;34.790333333333336;1.23463;42.953189243333334;userspace;1200000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL2;0.05;2176064;65764;4.0;37.5405;8.2e-05;0.003078321;userspace;1200000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL3;824828.45;5440126.0;167984.0;4.0;39.891456140350876;56.575485;2256.8784784965787;userspace;1200000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL4;374977.72;510452.0;58240.0;4.0;41.127250000000004;3.202011;131.68990689975;userspace;1200000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL1;0.84;4350418.0;132168.0;0.0;32.49633333333333;1.300686;42.267525817999996;userspace;800000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q36;PL2;0.05;2175209;66084;4.0;34.7115;0.000109;0.0037835535000000004;userspace;800000;tpch_sf10;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
